sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree
1.0,0.10294117647058823,0.0,0.0,0.0,0.0,0.0,0.3603385731559855,0.00010542962572482868,1.0
0.0,0.4852941176470588,0.0,0.0,0.0,0.0,0.16279069767441862,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.14705882352941177,1.0,0.0,0.0,0.0,0.18604651162790697,0.36094316807738813,0.0,1.0
1.0,0.2647058823529412,0.0,0.0,0.0,0.0,0.5116279069767442,0.3603385731559855,0.00010542962572482868,0.0
1.0,0.16176470588235295,0.0,0.0,0.0,0.0,0.0,0.36094316807738813,0.0,1.0
1.0,0.10294117647058823,1.0,0.0,0.0,0.0,0.20930232558139536,0.3603385731559855,0.00010542962572482868,0.0
1.0,0.25,0.0,0.07692307692307693,0.0,0.23529411764705882,0.3023255813953488,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.45588235294117646,1.0,0.0,0.0,0.0,0.0,0.36094316807738813,0.0,0.0
1.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.09302325581395349,0.3252720677146312,0.006220347917764892,0.0
1.0,0.16176470588235295,0.0,0.0,0.0,0.0,0.0,0.36094316807738813,0.00010542962572482868,1.0
1.0,0.16176470588235295,1.0,0.0,0.0,0.0,0.023255813953488372,0.3464328899637243,0.002530311017395888,1.0
1.0,0.4852941176470588,1.0,0.0,0.0,0.0,0.0,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.10294117647058823,1.0,0.0,0.0,0.0,0.0,0.36094316807738813,0.0,1.0
1.0,0.4411764705882353,1.0,0.0,0.0,0.0,0.46511627906976744,0.5435308343409916,0.05925144965735372,1.0
1.0,0.22058823529411764,1.0,0.0,0.0,0.0,0.023255813953488372,0.36094316807738813,0.0,1.0
1.0,0.17647058823529413,0.0,0.0,0.0,0.058823529411764705,0.06976744186046512,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.19117647058823528,0.0,0.0,0.0,0.058823529411764705,0.3488372093023256,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.08823529411764706,0.0,0.0,0.0,0.0,0.046511627906976744,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.1323529411764706,0.0,0.0,0.0,0.0,0.0,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.20588235294117646,1.0,0.0,0.0,0.0,0.06976744186046512,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.45588235294117646,0.0,0.0,0.0,0.0,0.09302325581395349,0.3603385731559855,0.00010542962572482868,0.0
1.0,0.5147058823529411,1.0,0.0,0.0,0.0,0.18604651162790697,0.35308343409915355,0.0013705851344227727,1.0
1.0,0.25,0.0,0.0,0.0,0.0,0.11627906976744186,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.6617647058823529,0.0,0.0,0.0,0.0,0.23255813953488372,0.33796856106408707,0.09551924090669478,0.0
1.0,0.22058823529411764,0.0,0.0,0.0,0.0,0.046511627906976744,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.1323529411764706,0.0,0.07692307692307693,0.07692307692307693,0.11764705882352941,0.3488372093023256,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.29411764705882354,1.0,0.0,0.0,0.0,0.09302325581395349,0.3603385731559855,0.00010542962572482868,0.0
1.0,0.4117647058823529,1.0,0.23076923076923078,0.07692307692307693,0.0,0.20930232558139536,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.023255813953488372,0.3603385731559855,0.00010542962572482868,1.0
0.0,0.23529411764705882,1.0,0.0,0.0,0.0,0.0,0.36094316807738813,0.0,0.0
1.0,0.058823529411764705,0.0,0.0,0.07692307692307693,0.11764705882352941,0.046511627906976744,0.40326481257557434,0.012018977332630468,1.0
1.0,0.16176470588235295,0.0,0.0,0.0,0.0,0.09302325581395349,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.1323529411764706,0.0,0.0,0.07692307692307693,0.0,0.13953488372093023,0.36094316807738813,0.0,1.0
0.0,0.5588235294117647,0.0,0.0,0.0,0.0,0.0,0.36094316807738813,0.00010542962572482868,0.0
0.0,0.19117647058823528,1.0,0.0,0.0,0.0,0.046511627906976744,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.36094316807738813,0.0,1.0
1.0,0.3088235294117647,0.0,0.0,0.0,0.0,0.023255813953488372,0.3603385731559855,0.00010542962572482868,0.0
1.0,0.08823529411764706,0.0,0.0,0.07692307692307693,0.0,0.09302325581395349,0.3603385731559855,0.00010542962572482868,0.0
1.0,0.16176470588235295,0.0,0.0,0.0,0.0,0.11627906976744186,0.36094316807738813,0.0,1.0
1.0,0.1323529411764706,1.0,0.0,0.0,0.058823529411764705,0.023255813953488372,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.3382352941176471,0.0,0.0,0.0,0.0,0.0,0.36094316807738813,0.006642066420664207,0.5
1.0,0.3235294117647059,0.0,0.0,0.0,0.0,0.046511627906976744,0.3518742442563482,0.0015814443858724301,1.0
1.0,0.4852941176470588,0.0,0.0,0.0,0.0,0.023255813953488372,0.3137847642079806,0.008223510806536636,1.0
1.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.023255813953488372,0.36094316807738813,0.00010542962572482868,0.0
1.0,0.058823529411764705,1.0,0.0,0.0,0.0,0.0,0.3603385731559855,0.00010542962572482868,1.0
0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.023255813953488372,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.1323529411764706,1.0,0.0,0.0,0.0,0.023255813953488372,0.3349455864570738,0.004638903531892462,1.0
0.0,0.6029411764705882,0.0,0.0,0.0,0.0,0.046511627906976744,0.36094316807738813,0.007063784923563522,1.0
1.0,0.20588235294117646,1.0,0.0,0.0,0.0,0.06976744186046512,0.12575574365175332,0.07496046389035319,0.0
1.0,0.20588235294117646,0.0,0.0,0.0,0.0,0.0,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.3382352941176471,0.0,0.0,0.0,0.0,0.023255813953488372,0.3603385731559855,0.5466526093832367,0.0
1.0,0.47058823529411764,1.0,0.0,0.0,0.0,0.0,0.3603385731559855,0.00010542962572482868,0.0
1.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.18604651162790697,0.3603385731559855,0.00010542962572482868,0.0
1.0,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.3603385731559855,0.14464944649446496,0.0
1.0,0.5,0.0,0.0,0.0,0.0,0.06976744186046512,0.1686819830713422,0.00010542962572482868,1.0
1.0,0.2647058823529412,0.0,0.0,0.0,0.0,0.0,0.36094316807738813,0.006642066420664207,0.5
1.0,0.058823529411764705,1.0,0.0,0.0,0.0,0.06976744186046512,0.35792019347037485,0.0007380073800738007,1.0
1.0,0.10294117647058823,0.0,0.07692307692307693,0.46153846153846156,0.058823529411764705,0.32558139534883723,0.3603385731559855,0.00010542962572482868,1.0
0.0,0.38235294117647056,1.0,0.0,0.0,0.0,0.0,0.36094316807738813,0.006642066420664207,0.5
1.0,0.058823529411764705,0.0,0.07692307692307693,0.0,0.0,0.046511627906976744,0.36094316807738813,0.0,1.0
1.0,0.07352941176470588,0.0,0.0,0.0,0.058823529411764705,0.046511627906976744,0.4437726723095526,0.020242488139167104,0.0
1.0,0.5294117647058824,0.0,0.0,0.0,0.0,0.13953488372093023,0.3603385731559855,0.09109119662625198,1.0
1.0,0.3235294117647059,1.0,0.0,0.0,0.0,0.09302325581395349,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.10294117647058823,0.0,0.0,0.0,0.0,0.23255813953488372,0.25151148730350664,0.014549288350026357,1.0
0.0,0.25,0.0,0.0,0.0,0.0,0.023255813953488372,0.3603385731559855,0.00010542962572482868,0.0
1.0,0.2647058823529412,0.0,0.0,0.0,0.0,0.20930232558139536,0.36094316807738813,0.00010542962572482868,1.0
1.0,0.11764705882352941,1.0,0.0,0.0,0.0,0.16279069767441862,0.36094316807738813,0.00010542962572482868,1.0
0.0,0.14705882352941177,0.0,0.0,0.0,0.0,0.0,0.36094316807738813,0.006642066420664207,0.5
1.0,0.17647058823529413,1.0,0.0,0.0,0.058823529411764705,0.13953488372093023,0.21644498186215236,0.00010542962572482868,1.0
1.0,0.10294117647058823,1.0,0.0,0.0,0.0,0.20930232558139536,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.7794117647058824,0.0,0.0,0.0,0.0,0.27906976744186046,0.36094316807738813,0.08476541908276225,0.0
1.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.06976744186046512,0.3482466747279323,0.002214022140221402,0.0
0.0,0.029411764705882353,1.0,0.0,0.0,0.0,0.0,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.3088235294117647,1.0,0.0,0.0,0.0,0.046511627906976744,0.3597339782345828,0.000316288877174486,1.0
1.0,0.7058823529411765,1.0,0.0,0.0,0.0,0.06976744186046512,0.3222490931076179,0.006747496046389035,1.0
0.0,0.5294117647058824,1.0,0.0,0.0,0.0,0.0,0.36094316807738813,0.00010542962572482868,0.0
1.0,0.14705882352941177,0.0,0.0,0.0,0.0,0.0,0.36094316807738813,0.006642066420664207,0.5
1.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.023255813953488372,0.35489721886336156,0.0010542962572482868,0.0
1.0,0.08823529411764706,0.0,0.0,0.0,0.0,0.023255813953488372,0.2781136638452237,0.014443858724301529,1.0
1.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.023255813953488372,0.3603385731559855,0.00010542962572482868,1.0
0.0,0.3088235294117647,1.0,0.0,0.0,0.0,0.0,0.3603385731559855,0.00010542962572482868,1.0
0.0,0.20588235294117646,0.0,0.0,0.0,0.0,0.18604651162790697,0.36094316807738813,0.00010542962572482868,0.0
1.0,0.08823529411764706,1.0,0.0,0.07692307692307693,0.11764705882352941,0.18604651162790697,0.3603385731559855,0.0,1.0
1.0,0.17647058823529413,1.0,0.0,0.0,0.0,0.0,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.19117647058823528,1.0,0.0,0.0,0.0,0.0,0.3603385731559855,0.00010542962572482868,0.0
0.0,0.3088235294117647,1.0,0.0,0.0,0.0,0.023255813953488372,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.6029411764705882,0.0,0.0,0.0,0.0,0.32558139534883723,0.46856106408706166,0.0279388508170796,1.0
1.0,0.25,1.0,0.0,0.0,0.0,0.16279069767441862,0.36094316807738813,0.0,1.0
1.0,0.36764705882352944,1.0,0.0,0.0,0.0,0.023255813953488372,0.34280532043530837,0.0031628887717448603,1.0
1.0,0.04411764705882353,0.0,0.07692307692307693,0.0,0.058823529411764705,0.046511627906976744,0.3603385731559855,0.00010542962572482868,1.0
0.0,0.04411764705882353,0.0,0.0,0.0,0.0,0.0,0.3603385731559855,0.00010542962572482868,0.0
1.0,0.04411764705882353,0.0,0.0,0.0,0.0,0.06976744186046512,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.1323529411764706,0.0,0.0,0.0,0.0,0.0,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.36094316807738813,0.0,1.0
1.0,0.29411764705882354,1.0,0.0,0.0,0.0,0.11627906976744186,0.3603385731559855,0.00010542962572482868,0.0
1.0,0.1323529411764706,0.0,0.0,0.0,0.0,0.06976744186046512,0.3603385731559855,0.00021085925144965736,1.0
1.0,0.23529411764705882,1.0,0.0,0.0,0.0,0.0,0.36094316807738813,0.0,1.0
1.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.06976744186046512,0.36094316807738813,0.0,1.0
1.0,0.22058823529411764,0.0,0.0,0.0,0.0,0.11627906976744186,0.36094316807738813,0.00010542962572482868,1.0
1.0,0.27941176470588236,0.0,0.0,0.0,0.0,0.06976744186046512,0.36094316807738813,0.0,1.0
1.0,0.35294117647058826,1.0,0.0,0.0,0.0,0.023255813953488372,0.36094316807738813,0.00010542962572482868,1.0
1.0,0.3382352941176471,0.0,0.0,0.07692307692307693,0.0,0.23255813953488372,0.36094316807738813,0.0,1.0
1.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.22058823529411764,0.0,0.0,0.9230769230769231,0.11764705882352941,0.6511627906976745,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.38235294117647056,1.0,0.0,0.0,0.0,0.0,0.3591293833131802,0.000316288877174486,0.0
1.0,0.19117647058823528,0.0,0.0,0.0,0.0,0.023255813953488372,0.3603385731559855,0.00010542962572482868,0.0
1.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.20930232558139536,0.36094316807738813,0.0,1.0
1.0,0.19117647058823528,1.0,0.0,0.0,0.0,0.3023255813953488,0.3603385731559855,0.0,1.0
1.0,0.1323529411764706,0.0,0.0,0.0,0.0,0.06976744186046512,0.3603385731559855,0.00010542962572482868,1.0
0.0,0.19117647058823528,1.0,0.0,0.0,0.0,0.023255813953488372,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.5588235294117647,0.0,0.0,0.0,0.0,0.18604651162790697,0.4014510278113664,0.008328940432261466,1.0
1.0,0.5,1.0,0.0,0.0,0.0,0.06976744186046512,0.3597339782345828,0.00021085925144965736,0.0
1.0,0.22058823529411764,0.0,0.0,0.0,0.0,0.4418604651162791,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.6323529411764706,1.0,0.0,0.0,0.0,0.0,0.3603385731559855,0.00010542962572482868,1.0
0.0,0.6764705882352942,1.0,0.0,0.0,0.0,0.046511627906976744,0.33252720677146314,0.005060622034791776,0.0
1.0,0.058823529411764705,1.0,0.0,0.0,0.0,0.09302325581395349,0.3391777509068924,0.0037954665260938325,1.0
1.0,0.35294117647058826,1.0,0.0,0.0,0.0,0.13953488372093023,0.3585247883917775,0.0005271481286241434,1.0
0.0,0.10294117647058823,1.0,0.0,0.0,0.0,0.046511627906976744,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.1323529411764706,1.0,0.0,0.0,0.0,0.0,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.17647058823529413,1.0,0.0,0.0,0.0,0.023255813953488372,0.34885126964933494,0.0021085925144965737,0.0
1.0,0.07352941176470588,0.0,0.0,0.0,0.0,0.0,0.36094316807738813,0.006642066420664207,0.5
1.0,0.14705882352941177,1.0,0.0,0.0,0.0,0.046511627906976744,0.36094316807738813,0.016974169741697416,1.0
1.0,0.04411764705882353,1.0,0.0,0.0,0.0,0.023255813953488372,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.14705882352941177,1.0,0.0,0.0,0.0,0.0,0.3603385731559855,0.00010542962572482868,0.0
0.0,0.08823529411764706,0.0,0.0,0.0,0.0,0.0,0.3603385731559855,0.00010542962572482868,0.0
1.0,0.27941176470588236,0.0,0.0,0.0,0.0,0.3023255813953488,0.343409915356711,0.0005271481286241434,1.0
1.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.3603385731559855,0.00010542962572482868,1.0
0.0,0.16176470588235295,1.0,0.0,0.07692307692307693,0.0,0.23255813953488372,0.3603385731559855,0.00010542962572482868,1.0
0.0,0.10294117647058823,1.0,0.0,0.0,0.0,0.0,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.38235294117647056,1.0,0.0,0.0,0.0,0.046511627906976744,0.36094316807738813,0.00010542962572482868,0.0
1.0,0.20588235294117646,0.0,0.0,0.0,0.0,0.06976744186046512,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.19117647058823528,1.0,0.0,0.0,0.0,0.046511627906976744,0.3512696493349456,0.0016868740115972588,0.0
1.0,0.1323529411764706,0.0,0.0,0.0,0.0,0.11627906976744186,0.3730350665054414,0.008223510806536636,1.0
1.0,0.19117647058823528,0.0,0.0,0.0,0.0,0.023255813953488372,0.3603385731559855,0.00010542962572482868,0.0
1.0,0.6029411764705882,1.0,0.0,0.0,0.0,0.023255813953488372,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.14705882352941177,0.0,0.0,0.0,0.0,0.3488372093023256,0.36094316807738813,0.00010542962572482868,1.0
0.0,0.39705882352941174,1.0,0.0,0.0,0.0,0.09302325581395349,0.36094316807738813,0.03953610964681075,1.0
1.0,0.07352941176470588,1.0,0.0,0.0,0.0,0.0,0.3603385731559855,0.00010542962572482868,0.0
0.0,0.029411764705882353,0.0,0.07692307692307693,0.0,0.0,0.023255813953488372,0.36094316807738813,0.0,1.0
1.0,0.35294117647058826,0.0,0.0,0.0,0.0,0.046511627906976744,0.33615477629987905,0.004322614654717976,1.0
0.0,0.36764705882352944,1.0,0.0,0.0,0.0,0.0,0.36094316807738813,0.0,0.0
1.0,0.29411764705882354,0.0,0.07692307692307693,0.07692307692307693,0.0,0.20930232558139536,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.20588235294117646,0.0,0.0,0.0,0.0,0.2558139534883721,0.3597339782345828,0.00021085925144965736,1.0
1.0,0.22058823529411764,0.0,0.0,0.0,0.0,0.18604651162790697,0.3603385731559855,0.00010542962572482868,0.0
1.0,0.5441176470588235,0.0,0.0,0.0,0.0,0.09302325581395349,0.3603385731559855,0.15603584607274645,0.0
0.0,0.19117647058823528,0.0,0.0,0.0,0.0,0.0,0.3603385731559855,0.00010542962572482868,1.0
0.0,0.22058823529411764,0.0,0.0,0.0,0.0,0.16279069767441862,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.1323529411764706,0.0,0.0,0.0,0.0,0.046511627906976744,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3603385731559855,0.00010542962572482868,0.0
0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.36094316807738813,0.00010542962572482868,1.0
0.0,0.11764705882352941,1.0,0.0,0.0,0.0,0.0,0.3597339782345828,0.00021085925144965736,0.0
1.0,0.10294117647058823,0.0,0.0,0.0,0.0,0.09302325581395349,0.3603385731559855,0.00010542962572482868,0.0
0.0,0.6323529411764706,0.0,0.0,0.0,0.0,0.023255813953488372,0.3603385731559855,0.00010542962572482868,1.0
0.0,0.20588235294117646,0.0,0.0,0.0,0.0,0.09302325581395349,0.3567110036275695,0.0007380073800738007,1.0
0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.046511627906976744,0.3603385731559855,0.00010542962572482868,0.0
1.0,0.5441176470588235,0.0,0.0,0.0,0.0,0.06976744186046512,0.3301088270858525,0.005482340537691091,0.0
1.0,0.3088235294117647,1.0,0.07692307692307693,0.0,0.0,0.023255813953488372,0.3603385731559855,0.17627833421191355,0.5
0.0,0.17647058823529413,1.0,0.0,0.0,0.0,0.06976744186046512,0.36094316807738813,0.00010542962572482868,1.0
1.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.023255813953488372,0.36094316807738813,0.00010542962572482868,1.0
1.0,0.4411764705882353,1.0,0.0,0.0,0.0,0.046511627906976744,0.3603385731559855,0.00010542962572482868,0.0
1.0,0.22058823529411764,1.0,0.0,0.0,0.0,0.0,0.3603385731559855,0.00010542962572482868,0.0
1.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.023255813953488372,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.4117647058823529,1.0,0.0,0.0,0.0,0.13953488372093023,0.37424425634824665,0.003268318397469689,1.0
1.0,0.3382352941176471,1.0,0.0,0.0,0.0,0.11627906976744186,0.3603385731559855,0.00010542962572482868,1.0
0.0,0.45588235294117646,1.0,0.0,0.0,0.0,0.13953488372093023,0.3270858524788392,0.005904059040590406,1.0
1.0,0.19117647058823528,1.0,0.0,0.0,0.0,0.0,0.36094316807738813,0.00010542962572482868,1.0
1.0,0.19117647058823528,0.0,0.0,0.0,0.0,0.0,0.3603385731559855,0.00010542962572482868,0.0
1.0,0.10294117647058823,0.0,0.0,0.0,0.0,0.023255813953488372,0.3603385731559855,0.00010542962572482868,0.0
1.0,0.19117647058823528,0.0,0.0,0.0,0.0,0.06976744186046512,0.34945586457073763,0.0020031628887717447,1.0
0.0,0.04411764705882353,0.0,0.0,0.0,0.0,0.0,0.3585247883917775,0.0004217185028993147,0.0
0.0,0.20588235294117646,0.0,0.0,0.0,0.0,0.11627906976744186,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.6470588235294118,0.0,0.0,0.0,0.0,0.18604651162790697,0.36094316807738813,0.00010542962572482868,1.0
1.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.046511627906976744,0.24727932285368803,0.00010542962572482868,0.0
0.0,0.27941176470588236,1.0,0.0,0.0,0.0,0.13953488372093023,0.29443772672309554,0.011702688455455983,1.0
1.0,0.5441176470588235,1.0,0.0,0.0,0.0,0.023255813953488372,0.33373639661426846,0.004744333157617291,1.0
1.0,0.14705882352941177,0.0,0.0,0.0,0.0,0.13953488372093023,0.3603385731559855,0.00010542962572482868,0.0
1.0,0.8823529411764706,1.0,0.0,0.0,0.0,0.023255813953488372,0.3603385731559855,0.00010542962572482868,0.0
1.0,0.5588235294117647,1.0,0.0,0.0,0.0,0.0,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.29411764705882354,0.0,0.15384615384615385,0.15384615384615385,0.058823529411764705,0.5116279069767442,0.3403869407496977,0.0036900369003690036,1.0
1.0,0.3088235294117647,0.0,0.0,0.0,0.0,0.06976744186046512,0.3603385731559855,0.17258829731154454,0.0
1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.3603385731559855,0.00010542962572482868,1.0
1.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.023255813953488372,0.36094316807738813,0.00010542962572482868,1.0
1.0,0.4264705882352941,0.0,0.0,0.0,0.0,0.5348837209302325,0.3603385731559855,0.00010542962572482868,0.0
1.0,0.07352941176470588,0.0,0.0,0.0,0.0,0.0,0.3603385731559855,0.00010542962572482868,0.0
