age,sex,race,diff_custody,diff_jail,priors_count,juv_fel_count,juv_misd_count,juv_other_count,c_charge_degree
0.7384615384615385,1.0,1.0,0.004971002485501243,0.03754693366708386,0.07894736842105263,0.0,0.0,0.0,1.0
0.5538461538461539,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015384615384615385,1.0,0.0,0.0009942004971002485,0.011264080100125156,0.02631578947368421,0.0,0.0,0.0,0.0
0.09230769230769231,1.0,0.0,0.0,0.17146433041301626,0.02631578947368421,0.0,0.0,0.0,1.0
0.18461538461538463,1.0,0.0,0.00016570008285004143,0.0,0.02631578947368421,0.0,0.0,0.0,1.0
0.3230769230769231,0.0,1.0,0.00033140016570008286,0.0012515644555694619,0.0,0.0,0.0,0.0,1.0
0.09230769230769231,1.0,1.0,0.001988400994200497,0.015018773466833541,0.21052631578947367,0.0,0.07692307692307693,0.11764705882352941,1.0
0.18461538461538463,1.0,1.0,0.0044739022369511185,0.006257822277847309,0.0,0.0,0.0,0.0,1.0
0.2,1.0,1.0,0.006462303231151615,0.04755944931163955,0.0,0.0,0.0,0.0,0.0
0.3230769230769231,0.0,1.0,0.0008285004142502071,0.13266583229036297,0.02631578947368421,0.0,0.0,0.0,1.0
0.6307692307692307,1.0,0.0,0.018227009113504555,0.13642052565707133,0.3684210526315789,0.0,0.0,0.0,1.0
0.38461538461538464,1.0,1.0,0.00016570008285004143,0.0012515644555694619,0.02631578947368421,0.0,0.0,0.0,1.0
0.046153846153846156,1.0,0.0,0.05004142502071251,0.007509386733416771,0.07894736842105263,0.0,0.0,0.0,1.0
0.3076923076923077,1.0,1.0,0.00016570008285004143,0.0025031289111389237,0.13157894736842105,0.0,0.0,0.0,0.0
0.24615384615384617,1.0,1.0,0.011433305716652858,0.017521902377972465,0.0,0.0,0.0,0.0,1.0
0.23076923076923078,1.0,0.0,0.0,0.0,0.13157894736842105,0.0,0.0,0.0,1.0
0.2923076923076923,1.0,0.0,0.00115990057995029,0.0012515644555694619,0.07894736842105263,0.0,0.0,0.0,1.0
0.36923076923076925,1.0,1.0,0.00016570008285004143,0.0,0.02631578947368421,0.0,0.0,0.0,1.0
0.35384615384615387,1.0,0.0,0.006793703396851698,0.2202753441802253,0.2631578947368421,0.0,0.07692307692307693,0.0,1.0
0.06153846153846154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.23076923076923078,1.0,0.0,0.00016570008285004143,0.0012515644555694619,0.7368421052631579,0.0,0.9230769230769231,0.11764705882352941,1.0
0.2,1.0,0.0,0.00016570008285004143,0.0012515644555694619,0.02631578947368421,0.0,0.0,0.0,0.0
0.2,1.0,1.0,0.07804473902236951,0.5894868585732165,0.34210526315789475,0.0,0.0,0.0,1.0
0.13846153846153847,1.0,0.0,0.00016570008285004143,0.0,0.07894736842105263,0.0,0.0,0.0,1.0
0.5846153846153846,1.0,0.0,0.013256006628003313,0.09887359198998748,0.21052631578947367,0.0,0.0,0.0,1.0
0.5230769230769231,1.0,1.0,0.00016570008285004143,0.0,0.07894736842105263,0.0,0.0,0.0,0.0
0.23076923076923078,1.0,0.0,0.005302402651201326,0.0,0.5,0.0,0.0,0.0,1.0
0.7076923076923077,0.0,1.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0
0.06153846153846154,1.0,1.0,0.003148301574150787,0.017521902377972465,0.10526315789473684,0.0,0.0,0.0,1.0
0.36923076923076925,1.0,1.0,0.014250207125103562,0.0,0.15789473684210525,0.0,0.0,0.0,1.0
0.1076923076923077,0.0,1.0,0.0034797017398508698,0.0037546933667083854,0.05263157894736842,0.0,0.0,0.0,1.0
0.18461538461538463,1.0,1.0,0.0006628003314001657,0.0037546933667083854,0.02631578947368421,0.0,0.0,0.0,0.0
0.15384615384615385,1.0,1.0,0.007622203811101905,0.023779724655819776,0.05263157894736842,0.0,0.0,0.0,1.0
0.15384615384615385,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09230769230769231,0.0,0.0,0.00033140016570008286,0.0025031289111389237,0.0,0.0,0.0,0.0,0.0
0.16923076923076924,0.0,1.0,0.006296603148301574,0.008760951188986232,0.2631578947368421,0.0,0.07692307692307693,0.0,1.0
0.4,1.0,1.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0
0.2153846153846154,1.0,0.0,0.0013256006628003315,0.010012515644555695,0.07894736842105263,0.0,0.0,0.0,1.0
0.2,1.0,1.0,0.0024855012427506215,0.01877346683354193,0.05263157894736842,0.0,0.0,0.0,0.0
0.2,1.0,0.0,0.00016570008285004143,0.0012515644555694619,0.02631578947368421,0.0,0.0,0.0,0.0
0.6307692307692307,1.0,1.0,0.009113504556752278,0.0,0.02631578947368421,0.0,0.0,0.0,1.0
0.4153846153846154,0.0,1.0,0.007622203811101905,0.023779724655819776,0.10526315789473684,0.0,0.0,0.0,1.0
0.03076923076923077,0.0,0.0,0.001491300745650373,0.0025031289111389237,0.02631578947368421,0.1,0.0,0.0,1.0
0.38461538461538464,0.0,1.0,0.00016570008285004143,0.0,0.0,0.0,0.0,0.0,0.0
0.3076923076923077,1.0,0.0,0.00016570008285004143,0.016270337922403004,0.23684210526315788,0.1,0.07692307692307693,0.0,1.0
0.2153846153846154,1.0,0.0,0.005965202982601492,0.0012515644555694619,0.2894736842105263,0.0,0.0,0.0,1.0
0.23076923076923078,1.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.00579950289975145,0.0012515644555694619,0.0,0.0,0.0,0.0,1.0
0.23076923076923078,0.0,0.0,0.003148301574150787,0.03254067584480601,0.18421052631578946,0.0,0.0,0.0,1.0
0.13846153846153847,1.0,0.0,0.0,0.0012515644555694619,0.05263157894736842,0.0,0.0,0.0,1.0
0.03076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.12307692307692308,0.0,1.0,0.00016570008285004143,0.0,0.0,0.0,0.0,0.0,0.0
0.6615384615384615,0.0,0.0,0.00016570008285004143,0.0,0.02631578947368421,0.0,0.0,0.0,1.0
0.2153846153846154,0.0,0.0,0.019552609776304887,0.007509386733416771,0.10526315789473684,0.0,0.0,0.0,1.0
0.12307692307692308,0.0,0.0,0.00016570008285004143,0.0,0.05263157894736842,0.0,0.0,0.0,0.0
0.5692307692307692,1.0,0.0,0.00016570008285004143,0.0012515644555694619,0.07894736842105263,0.0,0.0,0.0,0.0
0.3230769230769231,1.0,1.0,0.0006628003314001657,0.0037546933667083854,0.02631578947368421,0.1,0.0,0.0,0.0
0.18461538461538463,0.0,1.0,0.08782104391052195,0.6633291614518148,0.07894736842105263,0.0,0.0,0.0,1.0
0.18461538461538463,1.0,0.0,0.0004971002485501243,0.08760951188986232,0.02631578947368421,0.0,0.0,0.0,1.0
0.46153846153846156,1.0,1.0,0.00016570008285004143,0.0,0.05263157894736842,0.0,0.0,0.0,0.0
0.06153846153846154,1.0,0.0,0.031151615575807787,0.0,0.02631578947368421,0.0,0.0,0.0,1.0
0.4307692307692308,1.0,1.0,0.0038111019055509527,0.02753441802252816,0.15789473684210525,0.0,0.0,0.0,1.0
0.47692307692307695,0.0,1.0,0.0008285004142502071,0.006257822277847309,0.15789473684210525,0.0,0.0,0.0,1.0
0.2,1.0,1.0,0.008285004142502071,0.0025031289111389237,0.0,0.0,0.0,0.0,1.0
0.1076923076923077,1.0,0.0,0.0006628003314001657,0.0012515644555694619,0.02631578947368421,0.0,0.0,0.0,0.0
0.2153846153846154,0.0,0.0,0.00016570008285004143,0.0012515644555694619,0.13157894736842105,0.0,0.0,0.0,1.0
0.676923076923077,1.0,0.0,0.002651201325600663,0.01877346683354193,0.21052631578947367,0.0,0.0,0.0,1.0
0.2923076923076923,0.0,1.0,0.031151615575807787,0.13141426783479349,0.15789473684210525,0.0,0.0,0.0,1.0
0.5692307692307692,1.0,1.0,0.002982601491300746,0.02252816020025031,0.02631578947368421,0.0,0.0,0.0,1.0
0.15384615384615385,1.0,0.0,0.002651201325600663,0.0,0.15789473684210525,0.0,0.0,0.0,0.0
0.9230769230769231,1.0,1.0,0.00016570008285004143,0.0,0.02631578947368421,0.0,0.0,0.0,0.0
0.5846153846153846,1.0,1.0,0.00016570008285004143,0.0012515644555694619,0.0,0.0,0.0,0.0,1.0
0.3076923076923077,1.0,0.0,0.00463960231980116,0.04130162703379224,0.5789473684210527,0.2,0.15384615384615385,0.058823529411764705,1.0
0.06153846153846154,1.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,1.0
0.4461538461538462,1.0,0.0,0.005633802816901409,0.0,0.6052631578947368,0.0,0.0,0.0,0.0
0.07692307692307693,1.0,0.0,0.001491300745650373,0.0012515644555694619,0.0,0.0,0.0,0.0,0.0
0.3076923076923077,0.0,1.0,0.0013256006628003315,0.0,0.05263157894736842,0.0,0.0,0.0,1.0
0.7384615384615385,1.0,0.0,0.00033140016570008286,0.0025031289111389237,0.07894736842105263,0.0,0.0,0.0,1.0
0.4153846153846154,1.0,1.0,0.0018227009113504556,0.08886107634543179,0.21052631578947367,0.0,0.0,0.0,0.0
0.2153846153846154,1.0,0.0,0.016072908036454017,0.1214017521902378,0.34210526315789475,0.0,0.0,0.0,1.0
0.2923076923076923,1.0,0.0,0.005302402651201326,0.0,0.05263157894736842,0.0,0.0,0.0,0.0
0.3230769230769231,1.0,1.0,0.00016570008285004143,0.0,0.0,0.0,0.0,0.0,1.0
0.12307692307692308,1.0,0.0,0.01756420878210439,0.09887359198998748,0.23684210526315788,0.0,0.0,0.0,1.0
0.4153846153846154,1.0,1.0,0.059486329743164874,0.44806007509386736,0.05263157894736842,0.0,0.0,0.0,1.0
0.07692307692307693,1.0,0.0,0.031980115990058,0.0,0.0,0.0,0.0,0.0,1.0
0.24615384615384617,1.0,0.0,0.0038111019055509527,0.03128911138923655,0.05263157894736842,0.0,0.0,0.0,0.0
0.07692307692307693,0.0,0.0,0.00016570008285004143,0.0,0.02631578947368421,0.0,0.0,0.0,0.0
0.49230769230769234,1.0,1.0,0.00016570008285004143,0.0012515644555694619,0.02631578947368421,0.0,0.0,0.0,1.0
0.2923076923076923,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4,1.0,1.0,0.00016570008285004143,0.0012515644555694619,0.10526315789473684,0.0,0.0,0.0,0.0
0.26153846153846155,0.0,0.0,0.00033140016570008286,0.0025031289111389237,0.6052631578947368,0.0,0.07692307692307693,0.0,1.0
0.12307692307692308,1.0,0.0,0.002982601491300746,0.0012515644555694619,0.05263157894736842,0.0,0.0,0.0,1.0
0.13846153846153847,1.0,0.0,0.0004971002485501243,0.0025031289111389237,0.0,0.0,0.0,0.0,0.0
0.15384615384615385,0.0,0.0,0.0048053024026512015,0.03629536921151439,0.0,0.0,0.0,0.0,1.0
0.38461538461538464,1.0,1.0,0.0636288318144159,0.15143929912390489,0.2894736842105263,0.0,0.0,0.0,1.0
0.15384615384615385,0.0,1.0,0.2492129246064623,0.0012515644555694619,0.18421052631578946,0.0,0.0,0.0,1.0
0.3076923076923077,1.0,0.0,0.0,0.0012515644555694619,0.05263157894736842,0.0,0.0,0.0,1.0
0.13846153846153847,1.0,1.0,0.005965202982601492,0.04505632040050062,0.05263157894736842,0.0,0.0,0.0,0.0
0.15384615384615385,0.0,0.0,0.013090306545153273,0.04755944931163955,0.02631578947368421,0.0,0.0,0.0,1.0
0.5846153846153846,1.0,1.0,0.00016570008285004143,0.0,0.18421052631578946,0.0,0.0,0.0,1.0
0.3076923076923077,1.0,0.0,0.00033140016570008286,0.0012515644555694619,0.39473684210526316,0.0,0.0,0.0,1.0
0.15384615384615385,1.0,0.0,0.00016570008285004143,0.0,0.05263157894736842,0.0,0.0,0.0,0.0
0.4153846153846154,1.0,0.0,0.036288318144159074,0.27284105131414266,0.07894736842105263,0.0,0.0,0.0,1.0
0.6615384615384615,1.0,1.0,0.00016570008285004143,0.0,0.02631578947368421,0.0,0.0,0.0,1.0
0.5076923076923077,0.0,1.0,0.011101905550952775,0.0,0.0,0.0,0.0,0.0,0.0
0.5076923076923077,1.0,1.0,0.00016570008285004143,0.0,0.0,0.0,0.0,0.0,0.0
0.46153846153846156,1.0,0.0,0.00016570008285004143,0.0012515644555694619,0.0,0.0,0.0,0.0,1.0
0.2923076923076923,1.0,1.0,0.00033140016570008286,0.0012515644555694619,0.10526315789473684,0.0,0.0,0.0,1.0
0.18461538461538463,0.0,0.0,0.0004971002485501243,0.0025031289111389237,0.05263157894736842,0.0,0.0,0.0,1.0
0.35384615384615387,0.0,0.0,0.0,0.0,0.13157894736842105,0.0,0.0,0.0,0.0
0.13846153846153847,1.0,0.0,0.036951118475559236,0.27909887359199,0.2894736842105263,0.0,0.0,0.0,1.0
0.2923076923076923,1.0,0.0,0.0021541010770505385,0.0012515644555694619,0.0,0.0,0.0,0.0,0.0
0.5538461538461539,1.0,0.0,0.021541010770505385,0.16145181476846057,0.2894736842105263,0.0,0.0,0.0,1.0
0.07692307692307693,1.0,0.0,0.011930405965202983,0.08886107634543179,0.05263157894736842,0.0,0.0,0.0,1.0
0.12307692307692308,0.0,0.0,0.037613918806959405,0.2828535669586984,0.05263157894736842,0.0,0.0,0.0,1.0
0.35384615384615387,1.0,0.0,0.00016570008285004143,0.0,0.0,0.0,0.0,0.0,0.0
0.5230769230769231,1.0,1.0,0.00016570008285004143,0.0,0.0,0.0,0.0,0.0,1.0
0.38461538461538464,1.0,1.0,0.03811101905550953,0.06382978723404255,0.34210526315789475,0.0,0.0,0.0,1.0
0.5230769230769231,1.0,0.0,0.00231980115990058,0.016270337922403004,0.0,0.0,0.0,0.0,1.0
0.15384615384615385,1.0,1.0,0.0004971002485501243,0.0037546933667083854,0.02631578947368421,0.0,0.0,0.0,1.0
0.18461538461538463,1.0,0.0,0.0009942004971002485,0.0012515644555694619,0.2894736842105263,0.0,0.0,0.11764705882352941,0.0
0.15384615384615385,1.0,1.0,0.0009942004971002485,0.007509386733416771,0.02631578947368421,0.0,0.0,0.0,1.0
0.06153846153846154,1.0,0.0,0.00016570008285004143,0.0,0.0,0.0,0.0,0.0,1.0
0.18461538461538463,1.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,1.0
0.2,1.0,1.0,0.0069594034797017396,0.03754693366708386,0.0,0.0,0.0,0.0,1.0
0.2923076923076923,1.0,1.0,0.002982601491300746,0.04380475594493116,0.0,0.0,0.0,0.0,1.0
0.2153846153846154,1.0,0.0,0.00016570008285004143,0.0012515644555694619,0.3684210526315789,0.0,0.07692307692307693,0.0,1.0
0.12307692307692308,1.0,0.0,0.012593206296603147,0.09386733416770963,0.10526315789473684,0.0,0.07692307692307693,0.0,0.0
0.5384615384615384,1.0,1.0,0.00016570008285004143,0.0012515644555694619,0.02631578947368421,0.0,0.0,0.0,0.0
0.15384615384615385,1.0,0.0,0.004308202154101077,0.03128911138923655,0.6578947368421053,0.0,0.0,0.0,1.0
0.4,1.0,1.0,0.0008285004142502071,0.0050062578222778474,0.21052631578947367,0.0,0.0,0.0,0.0
0.1076923076923077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.06153846153846154,1.0,1.0,0.00115990057995029,0.006257822277847309,0.02631578947368421,0.0,0.0,0.058823529411764705,0.0
0.27692307692307694,1.0,1.0,0.0036454018227009112,0.02753441802252816,0.21052631578947367,0.0,0.0,0.0,1.0
0.18461538461538463,1.0,1.0,0.010273405136702569,0.07759699624530664,0.10526315789473684,0.0,0.0,0.0,1.0
0.06153846153846154,1.0,0.0,0.002651201325600663,0.0,0.07894736842105263,0.0,0.0,0.0,0.0
0.09230769230769231,0.0,1.0,0.00016570008285004143,0.03629536921151439,0.02631578947368421,0.0,0.0,0.0,0.0
0.13846153846153847,1.0,0.0,0.00033140016570008286,0.007509386733416771,0.07894736842105263,0.0,0.0,0.0,0.0
0.07692307692307693,0.0,1.0,0.00016570008285004143,0.0,0.13157894736842105,0.0,0.0,0.23529411764705882,1.0
0.16923076923076924,1.0,0.0,0.00016570008285004143,0.0,0.02631578947368421,0.0,0.0,0.0,0.0
0.03076923076923077,1.0,0.0,0.020049710024855012,0.0012515644555694619,0.02631578947368421,0.0,0.0,0.0,1.0
0.18461538461538463,1.0,0.0,0.00033140016570008286,0.0012515644555694619,0.05263157894736842,0.0,0.0,0.0,1.0
0.13846153846153847,1.0,0.0,0.0021541010770505385,0.0,0.10526315789473684,0.0,0.0,0.0,1.0
0.2,1.0,1.0,0.0018227009113504556,0.012515644555694618,0.05263157894736842,0.0,0.0,0.0,0.0
0.2923076923076923,0.0,0.0,0.00231980115990058,0.0,0.05263157894736842,0.0,0.0,0.0,1.0
0.03076923076923077,1.0,0.0,0.0004971002485501243,0.0025031289111389237,0.0,0.0,0.0,0.0,1.0
0.5230769230769231,0.0,0.0,0.00016570008285004143,0.0,0.0,0.0,0.0,0.0,1.0
0.07692307692307693,0.0,0.0,0.0006628003314001657,0.0037546933667083854,0.0,0.0,0.0,0.0,1.0
0.46153846153846156,0.0,0.0,0.00033140016570008286,0.0012515644555694619,0.0,0.0,0.0,0.0,1.0
0.7384615384615385,1.0,0.0,0.12924606462303231,0.023779724655819776,0.21052631578947367,0.0,0.0,0.0,1.0
0.1076923076923077,1.0,1.0,0.0008285004142502071,0.0,0.0,0.0,0.0,0.0,1.0
0.13846153846153847,1.0,1.0,0.040099420049710024,0.0012515644555694619,0.0,0.0,0.0,0.0,1.0
0.18461538461538463,1.0,0.0,0.00016570008285004143,0.0012515644555694619,0.2894736842105263,0.0,0.0,0.0,1.0
0.06153846153846154,1.0,0.0,0.00033140016570008286,0.0012515644555694619,0.07894736842105263,0.0,0.07692307692307693,0.058823529411764705,0.0
0.06153846153846154,0.0,1.0,0.00016570008285004143,0.0,0.02631578947368421,0.0,0.0,0.0,1.0
0.26153846153846155,1.0,0.0,0.04324772162386081,0.023779724655819776,0.05263157894736842,0.0,0.0,0.0,1.0
0.2153846153846154,1.0,1.0,0.006628003314001657,0.05006257822277847,0.05263157894736842,0.0,0.0,0.0,1.0
0.35384615384615387,0.0,0.0,0.00016570008285004143,0.0,0.05263157894736842,0.0,0.0,0.0,0.0
0.4,1.0,0.0,0.019552609776304887,0.14643304130162704,0.631578947368421,0.0,0.0,0.0,0.0
0.5230769230769231,1.0,0.0,0.0069594034797017396,0.030037546933667083,0.07894736842105263,0.0,0.0,0.0,1.0
0.38461538461538464,1.0,0.0,0.006793703396851698,0.05131414267834793,0.0,0.0,0.0,0.0,1.0
