sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,is_recid,is_violent_recid,decile_score.1,v_decile_score,priors_count.1,start,end,event
1.0,0.26153846153846155,0.0,0.1,0.7777777777777778,0.0,0.23529411764705882,0.34210526315789475,0.2807613868116927,0.00010542962572482868,1.0,1.0,1.0,0.7777777777777778,0.2222222222222222,0.34210526315789475,0.0,0.007588532883642495,1.0
1.0,0.47692307692307695,1.0,0.0,0.0,0.0,0.0,0.0,0.28144119646498983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8204047217537943,0.0
1.0,0.24615384615384617,0.0,0.0,0.2222222222222222,0.0,0.0,0.10526315789473684,0.24133242692046228,0.006220347917764892,0.0,1.0,0.0,0.2222222222222222,0.1111111111111111,0.10526315789473684,0.0,0.2166947723440135,1.0
1.0,0.16923076923076924,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.28144119646498983,0.00010542962572482868,1.0,0.0,0.0,0.3333333333333333,0.2222222222222222,0.0,0.0,0.9047217537942664,0.0
1.0,0.16923076923076924,1.0,0.0,0.1111111111111111,0.0,0.0,0.02631578947368421,0.26512576478586,0.002530311017395888,1.0,1.0,0.0,0.1111111111111111,0.1111111111111111,0.02631578947368421,0.0,0.3718381112984823,0.0
1.0,0.46153846153846156,1.0,0.0,0.5555555555555556,0.0,0.0,0.5263157894736842,0.486743711760707,0.05925144965735372,1.0,1.0,0.0,0.5555555555555556,0.3333333333333333,0.5263157894736842,0.0,0.2318718381112985,1.0
1.0,0.2,0.0,0.0,0.4444444444444444,0.0,0.058823529411764705,0.39473684210526316,0.2807613868116927,0.00010542962572482868,1.0,1.0,0.0,0.4444444444444444,0.6666666666666666,0.39473684210526316,0.144076840981857,0.9080944350758853,1.0
1.0,0.09230769230769231,0.0,0.0,0.3333333333333333,0.0,0.0,0.05263157894736842,0.2807613868116927,0.00010542962572482868,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.05263157894736842,0.0010672358591248667,0.484822934232715,1.0
1.0,0.47692307692307695,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.2807613868116927,0.00010542962572482868,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.7993254637436762,0.0
1.0,0.5384615384615384,1.0,0.0,0.4444444444444444,0.0,0.0,0.21052631578947367,0.2726036709721278,0.0013705851344227727,1.0,0.0,0.0,0.4444444444444444,0.1111111111111111,0.21052631578947367,0.0,0.8760539629005059,0.0
1.0,0.26153846153846155,0.0,0.0,0.2222222222222222,0.0,0.0,0.13157894736842105,0.2807613868116927,0.00010542962572482868,1.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.13157894736842105,0.0,0.9654300168634065,0.0
1.0,0.6923076923076923,0.0,0.0,0.6666666666666666,0.0,0.0,0.2631578947368421,0.2556084296397009,0.09551924090669478,0.0,1.0,0.0,0.6666666666666666,0.4444444444444444,0.2631578947368421,0.0,0.03709949409780776,1.0
1.0,0.13846153846153847,0.0,0.1,1.0,0.07692307692307693,0.11764705882352941,0.39473684210526316,0.2807613868116927,0.00010542962572482868,1.0,1.0,0.0,1.0,0.8888888888888888,0.39473684210526316,0.0,0.03709949409780776,1.0
1.0,0.3076923076923077,1.0,0.0,0.1111111111111111,0.0,0.0,0.10526315789473684,0.2807613868116927,0.00010542962572482868,0.0,1.0,0.0,0.1111111111111111,0.1111111111111111,0.10526315789473684,0.0010672358591248667,0.22934232715008432,1.0
1.0,0.06153846153846154,0.0,0.0,0.3333333333333333,0.0,0.058823529411764705,0.02631578947368421,0.2807613868116927,0.00010542962572482868,1.0,1.0,0.0,0.3333333333333333,0.5555555555555556,0.02631578947368421,0.0,0.3128161888701518,1.0
1.0,0.06153846153846154,0.0,0.0,1.0,0.07692307692307693,0.11764705882352941,0.05263157894736842,0.32902787219578516,0.012018977332630468,1.0,1.0,0.0,1.0,0.8888888888888888,0.05263157894736842,0.0,0.05902192242833052,0.0
1.0,0.16923076923076924,0.0,0.0,0.8888888888888888,0.0,0.0,0.10526315789473684,0.2807613868116927,0.00010542962572482868,1.0,1.0,0.0,0.8888888888888888,0.4444444444444444,0.10526315789473684,0.0192102454642476,0.0581787521079258,0.0
1.0,0.13846153846153847,0.0,0.0,0.5555555555555556,0.07692307692307693,0.0,0.15789473684210525,0.28144119646498983,0.0,1.0,1.0,0.0,0.5555555555555556,0.2222222222222222,0.15789473684210525,0.032017075773746,0.1627318718381113,1.0
0.0,0.5846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.28144119646498983,0.00010542962572482868,0.0,0.0,0.0,0.0,0.0,0.0,0.0032017075773745998,0.7723440134907251,0.0
1.0,0.3230769230769231,0.0,0.0,0.3333333333333333,0.0,0.0,0.02631578947368421,0.2807613868116927,0.00010542962572482868,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.02631578947368421,0.004268943436499467,0.945193929173693,0.0
1.0,0.16923076923076924,0.0,0.0,0.5555555555555556,0.0,0.0,0.13157894736842105,0.28144119646498983,0.0,1.0,1.0,0.0,0.5555555555555556,0.2222222222222222,0.13157894736842105,0.0010672358591248667,0.2133220910623946,1.0
1.0,0.13846153846153847,1.0,0.0,0.5555555555555556,0.0,0.058823529411764705,0.02631578947368421,0.2807613868116927,0.00010542962572482868,1.0,1.0,0.0,0.5555555555555556,0.2222222222222222,0.02631578947368421,0.013874066168623266,0.23018549747048903,0.0
1.0,0.3384615384615385,0.0,0.0,0.1111111111111111,0.0,0.0,0.05263157894736842,0.27124405166553367,0.0015814443858724301,1.0,0.0,0.0,0.1111111111111111,0.0,0.05263157894736842,0.0,0.8338954468802698,0.0
1.0,0.06153846153846154,0.0,0.0,0.2222222222222222,0.0,0.0,0.02631578947368421,0.28144119646498983,0.00010542962572482868,0.0,1.0,0.0,0.2222222222222222,0.2222222222222222,0.02631578947368421,0.01814300960512273,0.21585160202360876,0.0
1.0,0.06153846153846154,1.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.2807613868116927,0.00010542962572482868,1.0,0.0,0.0,0.7777777777777778,0.5555555555555556,0.0,0.060832443970117396,0.06155143338954469,0.0
0.0,0.12307692307692308,0.0,0.0,0.3333333333333333,0.0,0.0,0.02631578947368421,0.2807613868116927,0.00010542962572482868,1.0,1.0,1.0,0.3333333333333333,0.2222222222222222,0.02631578947368421,0.0010672358591248667,0.00927487352445194,1.0
1.0,0.13846153846153847,1.0,0.0,0.6666666666666666,0.0,0.0,0.02631578947368421,0.2522093813732155,0.004638903531892462,1.0,1.0,1.0,0.6666666666666666,0.7777777777777778,0.02631578947368421,0.0,0.2175379426644182,1.0
1.0,0.2153846153846154,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.2807613868116927,0.00010542962572482868,1.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.9477234401349073,0.0
1.0,0.35384615384615387,0.0,0.0,0.1111111111111111,0.0,0.0,0.02631578947368421,0.2807613868116927,0.5466526093832367,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.02631578947368421,0.0010672358591248667,0.9510961214165261,0.0
1.0,0.18461538461538463,0.0,0.0,1.0,0.0,0.0,0.21052631578947367,0.2807613868116927,0.00010542962572482868,0.0,1.0,1.0,1.0,0.8888888888888888,0.21052631578947367,0.0,0.046374367622259695,1.0
1.0,0.1076923076923077,0.0,0.1,1.0,0.46153846153846156,0.058823529411764705,0.3684210526315789,0.2807613868116927,0.00010542962572482868,1.0,1.0,1.0,1.0,1.0,0.3684210526315789,0.0064034151547491995,0.08431703204047218,1.0
1.0,0.06153846153846154,0.0,0.1,0.8888888888888888,0.0,0.0,0.05263157894736842,0.28144119646498983,0.0,1.0,1.0,0.0,0.8888888888888888,1.0,0.05263157894736842,0.032017075773746,0.1475548060708263,1.0
1.0,0.07692307692307693,0.0,0.0,0.6666666666666666,0.0,0.058823529411764705,0.05263157894736842,0.3745751189666893,0.020242488139167104,0.0,1.0,0.0,0.6666666666666666,0.7777777777777778,0.05263157894736842,0.0,0.11551433389544688,0.0
0.0,0.26153846153846155,0.0,0.0,0.1111111111111111,0.0,0.0,0.02631578947368421,0.2807613868116927,0.00010542962572482868,0.0,0.0,0.0,0.1111111111111111,0.0,0.02631578947368421,0.0,0.9258010118043845,0.0
1.0,0.27692307692307694,0.0,0.0,0.6666666666666666,0.0,0.0,0.23684210526315788,0.28144119646498983,0.00010542962572482868,1.0,1.0,0.0,0.6666666666666666,0.5555555555555556,0.23684210526315788,0.004268943436499467,0.022765598650927487,1.0
1.0,0.12307692307692308,1.0,0.0,0.7777777777777778,0.0,0.0,0.18421052631578946,0.28144119646498983,0.00010542962572482868,1.0,1.0,0.0,0.7777777777777778,0.3333333333333333,0.18421052631578946,0.0,0.3178752107925801,1.0
1.0,0.1076923076923077,1.0,0.0,0.7777777777777778,0.0,0.0,0.23684210526315788,0.2807613868116927,0.00010542962572482868,1.0,1.0,1.0,0.7777777777777778,0.8888888888888888,0.23684210526315788,0.0,0.12225969645868466,1.0
1.0,0.8153846153846154,0.0,0.0,0.6666666666666666,0.0,0.0,0.3157894736842105,0.28348062542488106,0.08476541908276225,0.0,0.0,0.0,0.6666666666666666,0.2222222222222222,0.3157894736842105,0.0,0.9974704890387859,0.0
0.0,0.03076923076923077,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.2807613868116927,0.00010542962572482868,1.0,0.0,0.0,0.6666666666666666,0.7777777777777778,0.0,0.0,0.7327150084317032,0.0
1.0,0.3230769230769231,1.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.28008157715839566,0.000316288877174486,1.0,1.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.05311973018549747,1.0
1.0,0.7384615384615385,1.0,0.0,0.0,0.0,0.0,0.07894736842105263,0.23793337865397687,0.006747496046389035,1.0,0.0,0.0,0.0,0.0,0.07894736842105263,0.0,0.739460370994941,0.0
0.0,0.5538461538461539,1.0,0.0,0.0,0.0,0.0,0.0,0.28144119646498983,0.00010542962572482868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9123102866779089,0.0
1.0,0.015384615384615385,0.0,0.0,0.3333333333333333,0.0,0.0,0.02631578947368421,0.274643099932019,0.0010542962572482868,0.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.02631578947368421,0.0,0.08768971332209106,1.0
1.0,0.09230769230769231,0.0,0.0,0.1111111111111111,0.0,0.0,0.02631578947368421,0.18830727396329028,0.014443858724301529,1.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.02631578947368421,0.0,0.42411467116357504,0.0
1.0,0.18461538461538463,0.0,0.0,0.1111111111111111,0.0,0.0,0.02631578947368421,0.2807613868116927,0.00010542962572482868,1.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.02631578947368421,0.0,0.7883642495784149,0.0
0.0,0.3230769230769231,1.0,0.0,0.0,0.0,0.0,0.0,0.2807613868116927,0.00010542962572482868,1.0,1.0,1.0,0.0,0.0,0.0,0.0010672358591248667,0.04384485666104553,1.0
1.0,0.09230769230769231,1.0,0.0,0.5555555555555556,0.07692307692307693,0.11764705882352941,0.21052631578947367,0.2807613868116927,0.0,1.0,1.0,0.0,0.5555555555555556,0.5555555555555556,0.21052631578947367,0.011739594450373533,0.022765598650927487,1.0
1.0,0.18461538461538463,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.2807613868116927,0.00010542962572482868,1.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.005336179295624333,0.4190556492411467,0.0
1.0,0.2,1.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.2807613868116927,0.00010542962572482868,0.0,0.0,0.0,0.4444444444444444,0.1111111111111111,0.0,0.04055496264674493,0.6492411467116358,0.0
0.0,0.3230769230769231,1.0,0.0,0.3333333333333333,0.0,0.0,0.02631578947368421,0.2807613868116927,0.00010542962572482868,1.0,0.0,0.0,0.3333333333333333,0.2222222222222222,0.02631578947368421,0.11312700106723586,0.3305227655986509,0.0
1.0,0.6307692307692307,0.0,0.0,0.8888888888888888,0.0,0.0,0.3684210526315789,0.40244731475186946,0.0279388508170796,1.0,1.0,1.0,0.8888888888888888,0.3333333333333333,0.3684210526315789,0.0,0.15008431703204048,1.0
1.0,0.38461538461538464,1.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.2610469068660775,0.0031628887717448603,1.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.8094435075885329,0.0
1.0,0.046153846153846156,0.0,0.0,0.8888888888888888,0.0,0.0,0.07894736842105263,0.2807613868116927,0.00010542962572482868,1.0,1.0,0.0,0.8888888888888888,0.5555555555555556,0.07894736842105263,0.005336179295624333,0.02023608768971332,1.0
1.0,0.3076923076923077,1.0,0.0,0.3333333333333333,0.0,0.0,0.13157894736842105,0.2807613868116927,0.00010542962572482868,0.0,1.0,0.0,0.3333333333333333,0.2222222222222222,0.13157894736842105,0.0021344717182497333,0.046374367622259695,1.0
1.0,0.24615384615384617,1.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.28144119646498983,0.0,1.0,0.0,0.0,0.4444444444444444,0.4444444444444444,0.0,0.016008537886873,0.3718381112984823,0.0
1.0,0.23076923076923078,0.0,0.0,0.4444444444444444,0.0,0.0,0.13157894736842105,0.28144119646498983,0.00010542962572482868,1.0,1.0,0.0,0.4444444444444444,0.1111111111111111,0.13157894736842105,0.0,0.290893760539629,1.0
1.0,0.2923076923076923,0.0,0.0,0.1111111111111111,0.0,0.0,0.07894736842105263,0.28144119646498983,0.0,1.0,0.0,0.0,0.1111111111111111,0.0,0.07894736842105263,0.0010672358591248667,0.08600337268128162,0.0
1.0,0.36923076923076925,1.0,0.0,0.1111111111111111,0.0,0.0,0.02631578947368421,0.28144119646498983,0.00010542962572482868,1.0,1.0,0.0,0.1111111111111111,0.1111111111111111,0.02631578947368421,0.0010672358591248667,0.0016863406408094434,1.0
1.0,0.35384615384615387,0.0,0.0,0.8888888888888888,0.07692307692307693,0.0,0.2631578947368421,0.28144119646498983,0.0,1.0,1.0,0.0,0.8888888888888888,0.6666666666666666,0.2631578947368421,0.18783351120597652,0.2403035413153457,1.0
1.0,0.06153846153846154,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.2807613868116927,0.00010542962572482868,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.33220910623946037,1.0
1.0,0.23076923076923078,0.0,0.0,0.7777777777777778,0.9230769230769231,0.11764705882352941,0.7368421052631579,0.2807613868116927,0.00010542962572482868,1.0,1.0,0.0,0.7777777777777778,0.4444444444444444,0.7368421052631579,0.0010672358591248667,0.0699831365935919,1.0
1.0,0.2,0.0,0.0,0.6666666666666666,0.0,0.0,0.02631578947368421,0.2807613868116927,0.00010542962572482868,0.0,0.0,0.0,0.6666666666666666,0.7777777777777778,0.02631578947368421,0.0,0.7588532883642496,0.0
1.0,0.2,1.0,0.0,1.0,0.0,0.0,0.34210526315789475,0.2807613868116927,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.34210526315789475,0.0,0.046374367622259695,1.0
1.0,0.13846153846153847,0.0,0.0,0.8888888888888888,0.0,0.0,0.07894736842105263,0.2807613868116927,0.00010542962572482868,1.0,1.0,0.0,0.8888888888888888,0.3333333333333333,0.07894736842105263,0.0,0.20994940978077573,1.0
1.0,0.5846153846153846,0.0,0.0,0.8888888888888888,0.0,0.0,0.21052631578947367,0.32698844323589393,0.008328940432261466,1.0,0.0,0.0,0.8888888888888888,0.2222222222222222,0.21052631578947367,0.0,0.05649241146711636,0.0
1.0,0.5230769230769231,1.0,0.0,0.8888888888888888,0.0,0.0,0.07894736842105263,0.28008157715839566,0.00021085925144965736,0.0,0.0,0.0,0.8888888888888888,0.5555555555555556,0.07894736842105263,0.0,0.8237774030354131,0.0
1.0,0.23076923076923078,0.0,0.0,1.0,0.0,0.0,0.5,0.2807613868116927,0.00010542962572482868,1.0,1.0,0.0,1.0,0.6666666666666666,0.5,0.0,0.18718381112984822,0.0
0.0,0.7076923076923077,1.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.2494901427600272,0.005060622034791776,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.6172006745362564,0.0
1.0,0.06153846153846154,1.0,0.0,0.5555555555555556,0.0,0.0,0.10526315789473684,0.25696804894629505,0.0037954665260938325,1.0,1.0,0.0,0.5555555555555556,0.7777777777777778,0.10526315789473684,0.0,0.11720067453625632,0.0
1.0,0.36923076923076925,1.0,0.0,0.2222222222222222,0.0,0.0,0.15789473684210525,0.2787219578518015,0.0005271481286241434,1.0,0.0,0.0,0.2222222222222222,0.0,0.15789473684210525,0.0,0.3440134907251265,0.0
0.0,0.1076923076923077,1.0,0.0,0.3333333333333333,0.0,0.0,0.05263157894736842,0.2807613868116927,0.00010542962572482868,1.0,0.0,0.0,0.3333333333333333,0.4444444444444444,0.05263157894736842,0.0021344717182497333,0.30269814502529513,0.0
1.0,0.18461538461538463,1.0,0.0,0.1111111111111111,0.0,0.0,0.02631578947368421,0.26784500339904826,0.0021085925144965737,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.02631578947368421,0.0,0.7284991568296796,0.0
1.0,0.15384615384615385,1.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.28348062542488106,0.016974169741697416,1.0,0.0,0.0,0.0,0.1111111111111111,0.05263157894736842,0.0,0.7976391231028668,0.0
1.0,0.15384615384615385,1.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.2807613868116927,0.00010542962572482868,0.0,1.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.050590219224283306,0.0
0.0,0.09230769230769231,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.2807613868116927,0.00010542962572482868,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0010672358591248667,0.6610455311973018,0.0
0.0,0.16923076923076924,1.0,0.0,0.3333333333333333,0.07692307692307693,0.0,0.2631578947368421,0.2807613868116927,0.00010542962572482868,1.0,1.0,0.0,0.3333333333333333,0.1111111111111111,0.2631578947368421,0.0064034151547491995,0.03372681281618887,0.0
1.0,0.4,1.0,0.0,0.1111111111111111,0.0,0.0,0.05263157894736842,0.28144119646498983,0.00010542962572482868,0.0,1.0,0.0,0.1111111111111111,0.0,0.05263157894736842,0.0,0.1821247892074199,1.0
1.0,0.2153846153846154,0.0,0.0,0.6666666666666666,0.0,0.0,0.07894736842105263,0.2807613868116927,0.00010542962572482868,1.0,1.0,0.0,0.6666666666666666,0.2222222222222222,0.07894736842105263,0.007470651013874066,0.3482293423271501,0.0
