Checking-ccount,Months,Credit-history,Purpose,Credit-mount,Svings-ccount,Present-employment-since,Instllment-rte,Gender,Other-debtors,Present-residence-since,Property,ge,Other-instllment-plns,Housing,Number-of-existing-credits,Job,Number-of-people-being-lible,Telephone,Foreign-worker
-0.082,-0.13092647058823528,-0.005500000000000005,0.06511111111111109,-0.10874094860790139,-0.07124999999999998,0.60975,0.009000000000000044,-0.69,-0.067,-0.6150000000000001,0.488,-0.18832142857142856,-0.1165,0.767,-0.13566666666666669,-0.18733333333333335,-0.15500000000000003,0.404,-0.037
-0.41533333333333333,0.3984852941176471,-0.005500000000000005,0.28733333333333333,0.05704533949598328,-0.07124999999999998,0.60975,0.009000000000000044,-0.69,-0.067,0.38499999999999995,-0.17866666666666667,-0.2061785714285714,-0.1165,0.767,-0.13566666666666669,-0.18733333333333335,-0.15500000000000003,0.404,-0.037
-0.082,-0.13092647058823528,-0.005500000000000005,-0.26822222222222225,-0.09377451304060745,-0.07124999999999998,-0.14024999999999999,-0.6576666666666666,-0.69,-0.067,-0.6150000000000001,0.488,-0.24189285714285713,-0.1165,-0.233,-0.13566666666666669,-0.18733333333333335,-0.15500000000000003,-0.596,-0.037
-0.41533333333333333,0.045544117647058846,-0.2555,0.06511111111111109,-0.11402321998459336,-0.07124999999999998,-0.39025,0.3423333333333334,0.31000000000000005,-0.067,0.38499999999999995,0.488,0.4366785714285714,-0.1165,-0.233,0.19766666666666666,0.146,-0.15500000000000003,0.404,-0.037
-0.41533333333333333,-0.08680882352941174,-0.005500000000000005,0.06511111111111109,-0.10279839330912291,-0.07124999999999998,-0.14024999999999999,-0.3243333333333333,-0.69,-0.067,0.38499999999999995,0.488,-0.13474999999999998,-0.1165,0.767,-0.13566666666666669,-0.18733333333333335,-0.15500000000000003,0.404,-0.037
-0.41533333333333333,0.045544117647058846,-0.005500000000000005,-0.26822222222222225,-0.10945625619016176,0.67875,-0.14024999999999999,0.3423333333333334,-0.69,-0.067,-0.28166666666666673,0.488,-0.06332142857142856,-0.1165,-0.233,-0.13566666666666669,0.146,-0.15500000000000003,0.404,-0.037
0.25133333333333335,0.045544117647058846,-0.2555,-0.26822222222222225,-0.046619236271596774,-0.32125,-0.39025,0.3423333333333334,0.31000000000000005,-0.067,0.38499999999999995,-0.17866666666666667,0.3116785714285714,-0.1165,-0.233,0.19766666666666666,-0.18733333333333335,-0.15500000000000003,0.404,-0.037
-0.41533333333333333,0.1337794117647059,0.4945,0.28733333333333333,0.2641543963904479,-0.32125,0.60975,-0.3243333333333333,0.31000000000000005,-0.067,0.051666666666666604,0.488,-0.18832142857142856,0.3835,-0.233,0.531,-0.18733333333333335,-0.15500000000000003,0.404,-0.037
-0.082,0.045544117647058846,-0.005500000000000005,0.1762222222222222,0.5121460327941014,-0.07124999999999998,-0.39025,0.3423333333333334,-0.69,-0.067,-0.28166666666666673,0.15466666666666665,0.15096428571428572,-0.1165,0.267,-0.13566666666666669,0.47933333333333333,-0.15500000000000003,-0.596,-0.037
0.25133333333333335,0.045544117647058846,-0.005500000000000005,-0.26822222222222225,0.008734565863321239,0.17875000000000002,-0.39025,0.009000000000000044,0.31000000000000005,-0.067,-0.28166666666666673,0.488,-0.08117857142857142,-0.1165,-0.233,-0.13566666666666669,-0.18733333333333335,0.845,-0.596,-0.037
0.25133333333333335,-0.1750441176470588,-0.2555,0.06511111111111109,-0.06257609772202045,-0.07124999999999998,-0.14024999999999999,0.3423333333333334,0.31000000000000005,-0.067,0.38499999999999995,0.488,0.22239285714285714,-0.1165,-0.233,0.531,-0.18733333333333335,-0.15500000000000003,-0.596,-0.037
-0.41533333333333333,-0.21916176470588233,-0.005500000000000005,-0.26822222222222225,-0.0343489600528227,0.17875000000000002,-0.14024999999999999,-0.3243333333333333,0.31000000000000005,-0.067,0.051666666666666604,-0.512,0.15096428571428572,-0.1165,0.767,-0.13566666666666669,-0.18733333333333335,0.845,0.404,-0.037
-0.41533333333333333,-0.16033823529411761,-0.2555,0.06511111111111109,-0.05668856608341586,-0.07124999999999998,0.60975,-0.6576666666666666,0.31000000000000005,-0.067,0.051666666666666604,-0.512,0.22239285714285714,-0.1165,0.767,0.19766666666666666,0.146,0.845,0.404,0.963
-0.082,-0.13092647058823528,-0.2555,0.1762222222222222,-0.08073390557939913,0.67875,0.60975,0.009000000000000044,0.31000000000000005,-0.067,0.38499999999999995,-0.17866666666666667,0.15096428571428572,-0.1165,-0.233,-0.13566666666666669,-0.18733333333333335,-0.15500000000000003,0.404,-0.037
0.25133333333333335,-0.16033823529411761,-0.2555,-0.04600000000000001,-0.06615263563332231,-0.32125,-0.14024999999999999,-0.3243333333333333,0.31000000000000005,-0.067,-0.6150000000000001,0.488,-0.1704642857142857,-0.1165,-0.233,0.19766666666666666,-0.18733333333333335,-0.15500000000000003,0.404,0.963
-0.41533333333333333,-0.21916176470588233,-0.005500000000000005,-0.04600000000000001,-0.10439407945416528,-0.07124999999999998,-0.14024999999999999,-0.6576666666666666,0.31000000000000005,-0.067,-0.28166666666666673,-0.512,0.008107142857142868,0.3835,-0.233,-0.13566666666666669,0.146,-0.15500000000000003,-0.596,-0.037
0.25133333333333335,-0.21916176470588233,0.4945,-0.26822222222222225,-0.15655650929899856,-0.07124999999999998,-0.39025,0.3423333333333334,0.31000000000000005,-0.067,0.38499999999999995,0.488,0.06167857142857144,-0.1165,-0.233,-0.13566666666666669,0.146,-0.15500000000000003,0.404,-0.037
0.5846666666666667,-0.13092647058823528,0.7444999999999999,-0.26822222222222225,-0.15749191152195444,0.42875,-0.14024999999999999,0.009000000000000044,-0.69,-0.067,0.051666666666666604,-0.512,0.11525,-0.1165,0.767,0.19766666666666666,-0.18733333333333335,-0.15500000000000003,0.404,-0.037
-0.082,-0.20445588235294115,-0.005500000000000005,-0.26822222222222225,-0.04711444921316165,-0.07124999999999998,-0.14024999999999999,0.009000000000000044,0.31000000000000005,0.433,-0.28166666666666673,-0.512,-0.027607142857142847,-0.1165,-0.233,-0.13566666666666669,-0.18733333333333335,-0.15500000000000003,0.404,-0.037
-0.41533333333333333,0.5749558823529411,0.2445,0.28733333333333333,0.1961451524155387,-0.07124999999999998,-0.39025,0.009000000000000044,0.31000000000000005,-0.067,0.38499999999999995,0.15466666666666665,0.49025,-0.1165,-0.233,0.19766666666666666,-0.18733333333333335,-0.15500000000000003,-0.596,-0.037
-0.082,-0.04269117647058822,-0.005500000000000005,0.28733333333333333,-0.07473632662044678,0.42875,0.60975,0.009000000000000044,0.31000000000000005,-0.067,0.051666666666666604,-0.512,0.008107142857142868,0.3835,-0.233,-0.13566666666666669,-0.18733333333333335,-0.15500000000000003,-0.596,-0.037
-0.41533333333333333,0.045544117647058846,-0.005500000000000005,-0.04600000000000001,0.04119852536590735,-0.07124999999999998,-0.14024999999999999,-0.3243333333333333,0.31000000000000005,-0.067,-0.28166666666666673,0.488,-0.15260714285714286,0.8835,-0.233,-0.13566666666666669,-0.18733333333333335,-0.15500000000000003,0.404,-0.037
-0.082,-0.04269117647058822,-0.005500000000000005,0.06511111111111109,0.14277220204688018,0.67875,-0.14024999999999999,-0.3243333333333333,0.31000000000000005,-0.067,-0.28166666666666673,0.488,-0.09903571428571427,-0.1165,-0.233,0.19766666666666666,-0.18733333333333335,-0.15500000000000003,-0.596,-0.037
0.25133333333333335,-0.13092647058823528,-0.2555,0.28733333333333333,-0.1104466820732915,-0.32125,-0.39025,0.3423333333333334,0.31000000000000005,-0.067,0.38499999999999995,0.15466666666666665,0.38310714285714287,-0.1165,0.767,-0.13566666666666669,0.146,-0.15500000000000003,0.404,-0.037
0.5846666666666667,-0.13092647058823528,-0.005500000000000005,-0.04600000000000001,-0.0988917134367778,-0.07124999999999998,0.60975,0.3423333333333334,-0.69,-0.067,-0.6150000000000001,-0.17866666666666667,-0.0454642857142857,0.3835,-0.233,-0.13566666666666669,0.47933333333333333,-0.15500000000000003,-0.596,-0.037
-0.082,0.35436764705882356,-0.2555,-0.26822222222222225,0.08114570265214043,-0.07124999999999998,0.60975,0.3423333333333334,0.31000000000000005,-0.067,-0.28166666666666673,-0.17866666666666667,-0.18832142857142856,-0.1165,-0.233,0.19766666666666666,0.146,-0.15500000000000003,0.404,-0.037
0.25133333333333335,0.3984852941176471,-0.2555,-0.15711111111111112,0.1561979751293056,-0.07124999999999998,-0.14024999999999999,-0.6576666666666666,0.31000000000000005,-0.067,0.051666666666666604,0.15466666666666665,-0.08117857142857142,0.3835,0.267,-0.13566666666666669,-0.18733333333333335,-0.15500000000000003,-0.596,-0.037
0.5846666666666667,-0.04269117647058822,-0.005500000000000005,-0.26822222222222225,-0.0644469021679322,-0.07124999999999998,-0.14024999999999999,0.3423333333333334,0.31000000000000005,0.933,-0.28166666666666673,-0.512,0.025964285714285724,0.8835,-0.233,-0.13566666666666669,-0.18733333333333335,-0.15500000000000003,0.404,-0.037
0.5846666666666667,-0.16033823529411761,-0.005500000000000005,0.39844444444444443,-0.11259260482007262,-0.07124999999999998,-0.14024999999999999,-0.3243333333333333,0.31000000000000005,-0.067,-0.28166666666666673,0.488,0.025964285714285724,-0.1165,-0.233,-0.13566666666666669,-0.18733333333333335,-0.15500000000000003,-0.596,-0.037
-0.082,-0.1750441176470588,-0.005500000000000005,-0.26822222222222225,-0.15479575217343455,-0.07124999999999998,-0.14024999999999999,0.3423333333333334,0.31000000000000005,-0.067,0.051666666666666604,-0.512,-0.2061785714285714,-0.1165,-0.233,-0.13566666666666669,-0.18733333333333335,-0.15500000000000003,0.404,-0.037
0.25133333333333335,0.1337794117647059,-0.005500000000000005,-0.26822222222222225,-0.05162638934741938,0.17875000000000002,-0.39025,0.3423333333333334,0.31000000000000005,-0.067,-0.28166666666666673,0.488,-0.09903571428571427,0.3835,-0.233,-0.13566666666666669,0.47933333333333333,-0.15500000000000003,0.404,-0.037
-0.082,-0.13092647058823528,-0.005500000000000005,-0.26822222222222225,-0.11627919005172223,0.17875000000000002,-0.14024999999999999,0.009000000000000044,0.31000000000000005,-0.067,-0.6150000000000001,0.488,-0.1704642857142857,-0.1165,-0.233,-0.13566666666666669,-0.18733333333333335,-0.15500000000000003,-0.596,-0.037
-0.082,-0.04269117647058822,0.2445,0.5095555555555555,0.16137019918564985,-0.07124999999999998,-0.14024999999999999,-0.3243333333333333,0.31000000000000005,-0.067,0.38499999999999995,-0.512,0.15096428571428572,-0.1165,-0.233,-0.13566666666666669,0.146,0.845,-0.596,-0.037
-0.41533333333333333,0.1337794117647059,-0.2555,0.1762222222222222,0.16043479696269397,0.67875,0.10975000000000001,-0.6576666666666666,0.31000000000000005,-0.067,0.38499999999999995,0.488,-0.2061785714285714,-0.1165,0.767,0.19766666666666666,-0.18733333333333335,-0.15500000000000003,0.404,-0.037
-0.41533333333333333,0.3984852941176471,-0.2555,0.1762222222222222,0.1580137559150435,-0.07124999999999998,-0.39025,0.3423333333333334,-0.69,-0.067,0.38499999999999995,0.15466666666666665,0.4009642857142857,0.8835,0.267,0.19766666666666666,0.146,-0.15500000000000003,0.404,-0.037
0.25133333333333335,-0.14563235294117646,-0.2555,0.06511111111111109,-0.10334862991086166,-0.07124999999999998,0.60975,0.3423333333333334,-0.69,-0.067,0.38499999999999995,0.488,-0.00974999999999999,-0.1165,-0.233,0.19766666666666666,0.47933333333333333,-0.15500000000000003,0.404,-0.037
0.25133333333333335,0.22201470588235295,-0.005500000000000005,-0.26822222222222225,-0.05349719379333112,0.17875000000000002,-0.39025,0.3423333333333334,0.31000000000000005,-0.067,0.38499999999999995,0.488,0.06167857142857144,-0.1165,-0.233,-0.13566666666666669,-0.18733333333333335,-0.15500000000000003,0.404,-0.037
-0.41533333333333333,-0.21916176470588233,-0.005500000000000005,0.1762222222222222,-0.10560459997799053,0.17875000000000002,0.35975,-0.6576666666666666,-0.69,-0.067,-0.28166666666666673,-0.17866666666666667,-0.22403571428571428,-0.1165,0.767,-0.13566666666666669,0.8126666666666665,-0.15500000000000003,-0.596,-0.037
0.25133333333333335,-0.14563235294117646,-0.2555,0.06511111111111109,0.2177144272036976,-0.07124999999999998,-0.14024999999999999,-0.6576666666666666,0.31000000000000005,-0.067,0.38499999999999995,-0.17866666666666667,0.06167857142857144,-0.1165,-0.233,0.19766666666666666,0.146,-0.15500000000000003,0.404,-0.037
0.25133333333333335,-0.13092647058823528,-0.005500000000000005,-0.26822222222222225,-0.06593254099262683,0.67875,-0.14024999999999999,0.3423333333333334,-0.69,0.933,-0.28166666666666673,-0.512,-0.13474999999999998,-0.1165,-0.233,-0.13566666666666669,-0.18733333333333335,-0.15500000000000003,0.404,-0.037
-0.082,0.045544117647058846,0.2445,-0.04600000000000001,-0.05162638934741938,-0.32125,0.60975,0.3423333333333334,0.31000000000000005,-0.067,-0.28166666666666673,-0.17866666666666667,-0.11689285714285713,0.3835,-0.233,-0.13566666666666669,0.146,-0.15500000000000003,0.404,-0.037
-0.082,0.08966176470588237,0.2445,0.1762222222222222,0.14821954440409377,-0.07124999999999998,-0.39025,-0.6576666666666666,0.31000000000000005,-0.067,-0.28166666666666673,0.488,-0.09903571428571427,-0.1165,-0.233,0.19766666666666666,0.47933333333333333,-0.15500000000000003,-0.596,-0.037
0.25133333333333335,-0.13092647058823528,-0.005500000000000005,-0.26822222222222225,-0.11055672939363925,-0.07124999999999998,-0.14024999999999999,0.009000000000000044,0.31000000000000005,-0.067,-0.28166666666666673,0.488,-0.18832142857142856,-0.1165,-0.233,-0.13566666666666669,-0.18733333333333335,-0.15500000000000003,0.404,-0.037
0.25133333333333335,-0.04269117647058822,-0.005500000000000005,0.1762222222222222,0.005873335534279751,-0.32125,-0.14024999999999999,-0.3243333333333333,0.31000000000000005,-0.067,-0.6150000000000001,-0.17866666666666667,-0.08117857142857142,-0.1165,-0.233,-0.13566666666666669,-0.18733333333333335,-0.15500000000000003,-0.596,-0.037
-0.082,0.22201470588235295,0.2445,0.06511111111111109,-0.057568944646197856,-0.07124999999999998,-0.39025,0.3423333333333334,0.31000000000000005,-0.067,0.38499999999999995,0.15466666666666665,0.38310714285714287,0.3835,0.267,0.19766666666666666,-0.18733333333333335,-0.15500000000000003,-0.596,-0.037
0.25133333333333335,-0.21916176470588233,0.7444999999999999,0.06511111111111109,-0.13691306261692526,-0.32125,-0.14024999999999999,-0.6576666666666666,0.31000000000000005,0.433,-0.28166666666666673,-0.512,-0.1704642857142857,0.8835,-0.233,-0.13566666666666669,0.146,0.845,0.404,-0.037
-0.082,-0.13092647058823528,-0.005500000000000005,-0.26822222222222225,0.17589644547155278,-0.32125,0.35975,-0.3243333333333333,0.31000000000000005,-0.067,-0.6150000000000001,0.15466666666666665,0.29382142857142857,-0.1165,-0.233,-0.13566666666666669,0.47933333333333333,-0.15500000000000003,-0.596,-0.037
0.25133333333333335,0.22201470588235295,-0.2555,-0.26822222222222225,0.3463597446902168,-0.07124999999999998,-0.14024999999999999,-0.3243333333333333,-0.69,-0.067,-0.28166666666666673,0.488,-0.08117857142857142,0.8835,-0.233,0.19766666666666666,-0.18733333333333335,-0.15500000000000003,0.404,-0.037
0.5846666666666667,-0.04269117647058822,-0.005500000000000005,0.06511111111111109,-0.07209519093210079,-0.07124999999999998,-0.39025,0.009000000000000044,-0.69,-0.067,-0.28166666666666673,0.488,-0.22403571428571428,-0.1165,-0.233,-0.13566666666666669,0.47933333333333333,-0.15500000000000003,0.404,-0.037
-0.41533333333333333,0.22201470588235295,-0.2555,-0.04600000000000001,0.1627457906899967,-0.07124999999999998,0.60975,0.3423333333333334,-0.69,0.933,0.38499999999999995,0.15466666666666665,-0.22403571428571428,-0.1165,0.767,0.19766666666666666,0.146,-0.15500000000000003,-0.596,-0.037
-0.082,-0.1750441176470588,-0.005500000000000005,0.28733333333333333,-0.10345867723120941,-0.07124999999999998,-0.14024999999999999,-0.3243333333333333,0.31000000000000005,-0.067,-0.6150000000000001,-0.512,-0.15260714285714286,0.3835,-0.233,-0.13566666666666669,-0.18733333333333335,-0.15500000000000003,-0.596,-0.037
-0.082,-0.08680882352941174,-0.2555,-0.26822222222222225,-0.09542522284582369,-0.32125,-0.39025,0.3423333333333334,0.31000000000000005,0.433,0.38499999999999995,-0.512,0.25810714285714287,-0.1165,-0.233,0.19766666666666666,-0.18733333333333335,-0.15500000000000003,-0.596,-0.037
-0.082,0.22201470588235295,0.4945,0.28733333333333333,-0.07253538021349179,-0.07124999999999998,-0.39025,0.3423333333333334,0.31000000000000005,-0.067,0.38499999999999995,0.15466666666666665,0.4545357142857143,-0.1165,0.267,-0.13566666666666669,0.47933333333333333,-0.15500000000000003,-0.596,-0.037
-0.082,0.3984852941176471,0.4945,0.28733333333333333,0.6134996148343788,-0.07124999999999998,-0.14024999999999999,-0.3243333333333333,0.31000000000000005,-0.067,-0.28166666666666673,0.488,-0.18832142857142856,-0.1165,-0.233,-0.13566666666666669,-0.18733333333333335,-0.15500000000000003,-0.596,-0.037
0.25133333333333335,0.045544117647058846,-0.005500000000000005,-0.26822222222222225,-0.004966325519973578,-0.07124999999999998,0.60975,0.3423333333333334,-0.69,-0.067,0.38499999999999995,-0.17866666666666667,-0.1704642857142857,-0.1165,-0.233,-0.13566666666666669,-0.18733333333333335,-0.15500000000000003,-0.596,-0.037
0.25133333333333335,0.08966176470588237,-0.005500000000000005,0.5095555555555555,0.10557620776934083,-0.32125,-0.39025,0.3423333333333334,0.31000000000000005,-0.067,0.38499999999999995,-0.17866666666666667,0.22239285714285714,-0.1165,-0.233,0.8643333333333333,-0.18733333333333335,0.845,-0.596,-0.037
0.25133333333333335,-0.13092647058823528,-0.005500000000000005,-0.26822222222222225,-0.060540222295587094,-0.07124999999999998,0.60975,-0.3243333333333333,-0.69,-0.067,-0.28166666666666673,0.488,-0.11689285714285713,0.3835,-0.233,-0.13566666666666669,-0.18733333333333335,-0.15500000000000003,0.404,-0.037
-0.082,-0.13092647058823528,-0.005500000000000005,0.06511111111111109,-0.12458776273797732,0.42875,-0.14024999999999999,0.3423333333333334,0.31000000000000005,-0.067,-0.6150000000000001,-0.512,-0.24189285714285713,-0.1165,-0.233,-0.13566666666666669,-0.18733333333333335,-0.15500000000000003,0.404,-0.037
0.25133333333333335,0.22201470588235295,-0.005500000000000005,-0.15711111111111112,-0.07990855067679101,-0.07124999999999998,-0.14024999999999999,0.3423333333333334,0.31000000000000005,-0.067,0.38499999999999995,0.15466666666666665,0.025964285714285724,0.8835,0.267,-0.13566666666666669,-0.18733333333333335,-0.15500000000000003,-0.596,-0.037
0.25133333333333335,0.22201470588235295,-0.005500000000000005,-0.26822222222222225,-0.04826994607681302,-0.32125,-0.14024999999999999,0.3423333333333334,-0.69,-0.067,0.38499999999999995,0.488,-0.18832142857142856,-0.1165,-0.233,-0.13566666666666669,-0.18733333333333335,-0.15500000000000003,0.404,-0.037
0.25133333333333335,0.22201470588235295,-0.005500000000000005,0.1762222222222222,0.26751083966105427,-0.07124999999999998,-0.14024999999999999,-0.6576666666666666,-0.69,-0.067,-0.28166666666666673,-0.17866666666666667,-0.09903571428571427,0.3835,-0.233,-0.13566666666666669,-0.18733333333333335,-0.15500000000000003,0.404,-0.037
0.25133333333333335,-0.20445588235294115,-0.2555,-0.26822222222222225,-0.13982931660614062,-0.32125,-0.39025,0.3423333333333334,0.31000000000000005,-0.067,-0.28166666666666673,-0.17866666666666667,0.18667857142857144,-0.1165,0.767,0.19766666666666666,0.146,-0.15500000000000003,-0.596,-0.037
-0.41533333333333333,-0.18974999999999997,-0.2555,0.6206666666666667,-0.11594904809067898,-0.07124999999999998,-0.39025,0.009000000000000044,0.31000000000000005,-0.067,0.38499999999999995,0.15466666666666665,0.2759642857142857,0.3835,0.267,0.19766666666666666,0.47933333333333333,0.845,-0.596,-0.037
-0.082,0.31025,-0.2555,0.28733333333333333,0.14761428414218114,-0.07124999999999998,0.10975000000000001,-0.3243333333333333,-0.69,-0.067,-0.6150000000000001,-0.512,0.09739285714285716,0.3835,-0.233,0.19766666666666666,0.146,-0.15500000000000003,0.404,-0.037
-0.41533333333333333,0.22201470588235295,-0.005500000000000005,-0.15711111111111112,-0.0712148123693188,-0.32125,-0.39025,0.3423333333333334,0.31000000000000005,-0.067,0.38499999999999995,0.15466666666666665,0.07953571428571429,-0.1165,-0.233,-0.13566666666666669,0.47933333333333333,-0.15500000000000003,-0.596,-0.037
-0.41533333333333333,-0.13092647058823528,-0.2555,0.1762222222222222,-0.09603048310773632,-0.07124999999999998,-0.39025,0.3423333333333334,0.31000000000000005,-0.067,0.38499999999999995,0.15466666666666665,0.5438214285714286,-0.1165,0.267,0.19766666666666666,0.47933333333333333,-0.15500000000000003,0.404,-0.037
-0.41533333333333333,0.31025,-0.005500000000000005,-0.26822222222222225,0.03817222405634424,-0.07124999999999998,0.60975,0.3423333333333334,0.31000000000000005,-0.067,0.051666666666666604,0.488,-0.027607142857142847,-0.1165,-0.233,-0.13566666666666669,-0.18733333333333335,-0.15500000000000003,0.404,-0.037
-0.082,-0.14563235294117646,0.2445,-0.26822222222222225,0.0825212941564873,-0.07124999999999998,0.10975000000000001,-0.3243333333333333,0.31000000000000005,-0.067,0.38499999999999995,-0.17866666666666667,0.2759642857142857,-0.1165,-0.233,-0.13566666666666669,-0.18733333333333335,-0.15500000000000003,0.404,-0.037
0.25133333333333335,0.4867205882352941,0.4945,0.1762222222222222,0.3392066688676131,-0.32125,-0.14024999999999999,-0.3243333333333333,0.31000000000000005,-0.067,-0.28166666666666673,-0.17866666666666667,0.06167857142857144,-0.1165,-0.233,-0.13566666666666669,0.146,0.845,0.404,-0.037
-0.082,0.1337794117647059,-0.005500000000000005,-0.04600000000000001,0.030854077253218894,-0.07124999999999998,0.60975,-0.3243333333333333,0.31000000000000005,-0.067,-0.6150000000000001,-0.17866666666666667,-0.24189285714285713,-0.1165,-0.233,-0.13566666666666669,-0.18733333333333335,-0.15500000000000003,0.404,-0.037
0.25133333333333335,0.045544117647058846,-0.005500000000000005,-0.26822222222222225,0.1470090238802685,-0.32125,0.60975,-0.6576666666666666,-0.69,-0.067,-0.6150000000000001,0.488,0.15096428571428572,-0.1165,-0.233,0.19766666666666666,-0.18733333333333335,-0.15500000000000003,-0.596,-0.037
0.25133333333333335,-0.08680882352941174,-0.005500000000000005,-0.26822222222222225,-0.11325288874215912,0.17875000000000002,-0.39025,0.3423333333333334,0.31000000000000005,-0.067,0.051666666666666604,-0.17866666666666667,0.2045357142857143,0.8835,-0.233,-0.13566666666666669,-0.18733333333333335,-0.15500000000000003,-0.596,-0.037
0.25133333333333335,-0.04269117647058822,-0.005500000000000005,0.28733333333333333,-0.09371948938043358,0.67875,-0.14024999999999999,0.009000000000000044,-0.69,-0.067,0.38499999999999995,-0.17866666666666667,-0.2061785714285714,-0.1165,0.767,-0.13566666666666669,0.146,-0.15500000000000003,0.404,-0.037
-0.41533333333333333,0.045544117647058846,-0.005500000000000005,0.6206666666666667,-0.08343006492791899,-0.07124999999999998,-0.39025,0.3423333333333334,-0.69,0.433,0.38499999999999995,-0.512,0.4009642857142857,-0.1165,-0.233,-0.13566666666666669,0.146,-0.15500000000000003,-0.596,-0.037
-0.41533333333333333,-0.16033823529411761,-0.005500000000000005,-0.26822222222222225,-0.052616815230549126,-0.07124999999999998,-0.39025,0.009000000000000044,0.31000000000000005,-0.067,0.38499999999999995,-0.512,0.29382142857142857,-0.1165,-0.233,-0.13566666666666669,0.146,-0.15500000000000003,0.404,-0.037
0.25133333333333335,-0.13092647058823528,-0.2555,0.28733333333333333,-0.10230318036755803,-0.07124999999999998,-0.14024999999999999,0.3423333333333334,-0.69,0.433,-0.28166666666666673,-0.512,-0.11689285714285713,-0.1165,-0.233,0.19766666666666666,0.47933333333333333,-0.15500000000000003,-0.596,-0.037
-0.082,-0.04269117647058822,-0.2555,-0.04600000000000001,-0.10874094860790139,-0.07124999999999998,0.60975,0.3423333333333334,-0.69,-0.067,-0.6150000000000001,-0.17866666666666667,-0.15260714285714286,-0.1165,-0.233,0.19766666666666666,-0.18733333333333335,-0.15500000000000003,0.404,-0.037
-0.082,0.22201470588235295,-0.005500000000000005,-0.15711111111111112,0.5139618135798394,0.67875,-0.14024999999999999,-0.6576666666666666,0.31000000000000005,-0.067,0.38499999999999995,0.15466666666666665,0.2045357142857143,-0.1165,0.267,-0.13566666666666669,-0.18733333333333335,0.845,-0.596,-0.037
